SlotID,TurfID,SlotDate,StartTime,EndTime,DayOfWeek,Price,IsPeakHour,Status
SLOT014077,TURF033,2024-09-21,08:00,09:00,Saturday,1000,No,Booked
SLOT014078,TURF025,2025-03-14,10:00,11:00,Friday,2500,No,Booked
SLOT014079,TURF028,2026-04-17,12:00,13:00,Friday,1500,No,Booked
SLOT014080,TURF002,2025-02-16,07:00,08:00,Sunday,2500,No,Booked
SLOT014081,TURF031,2024-12-14,14:00,15:00,Saturday,2000,No,Available
SLOT014082,TURF047,2024-12-19,10:00,11:00,Thursday,1200,No,Booked
SLOT014083,TURF047,2024-09-09,21:00,22:00,Monday,1200,Yes,Available
SLOT014084,TURF036,2024-01-27,13:00,14:00,Saturday,2500,No,Booked
SLOT014085,TURF041,2025-07-15,08:00,09:00,Tuesday,2000,No,Booked
SLOT014086,TURF021,2025-05-03,20:00,21:00,Saturday,2500,Yes,Booked
SLOT014087,TURF002,2025-04-14,15:00,16:00,Monday,2500,No,Booked
SLOT014088,TURF043,2025-09-13,12:00,13:00,Saturday,1500,No,Booked
SLOT014089,TURF023,2024-04-09,11:00,12:00,Tuesday,1500,No,Booked
SLOT014090,TURF013,2025-06-30,07:00,08:00,Monday,1500,No,Booked
SLOT014091,TURF035,2024-03-30,11:00,12:00,Saturday,800,No,Booked
SLOT014092,TURF008,2025-01-20,21:00,22:00,Monday,1000,Yes,Available
SLOT014093,TURF022,2024-05-17,17:00,18:00,Friday,1800,No,Available
SLOT014094,TURF019,2025-02-11,08:00,09:00,Tuesday,1000,No,Available
SLOT014095,TURF030,2024-09-15,06:00,07:00,Sunday,2500,No,Booked
SLOT014096,TURF025,2024-07-17,19:00,20:00,Wednesday,2500,Yes,Available
SLOT014097,TURF034,2026-07-15,17:00,18:00,Wednesday,1200,No,Available
SLOT014098,TURF015,2024-12-14,19:00,20:00,Saturday,2500,Yes,Booked
SLOT014099,TURF004,2024-09-09,20:00,21:00,Monday,1000,Yes,Booked
SLOT014100,TURF029,2024-04-11,14:00,15:00,Thursday,2000,No,Booked
SLOT014101,TURF026,2025-11-24,06:00,07:00,Monday,1500,No,Available
SLOT014102,TURF004,2024-02-11,12:00,13:00,Sunday,1000,No,Booked
SLOT014103,TURF028,2024-10-17,07:00,08:00,Thursday,1500,No,Available
SLOT014104,TURF030,2026-04-19,18:00,19:00,Sunday,2500,Yes,Booked
SLOT014105,TURF037,2024-03-08,20:00,21:00,Friday,1500,Yes,Blocked
SLOT014106,TURF024,2025-12-03,06:00,07:00,Wednesday,1000,No,Available
SLOT014107,TURF031,2024-10-07,13:00,14:00,Monday,2000,No,Available
SLOT014108,TURF013,2025-04-18,20:00,21:00,Friday,1500,Yes,Booked
SLOT014109,TURF031,2025-11-30,22:00,23:00,Sunday,2000,No,Booked
SLOT014110,TURF004,2026-07-09,20:00,21:00,Thursday,1000,Yes,Booked
SLOT014111,TURF004,2024-01-26,10:00,11:00,Friday,1000,No,Available
SLOT014112,TURF043,2024-06-07,18:00,19:00,Friday,1500,Yes,Available
SLOT014113,TURF038,2025-12-14,13:00,14:00,Sunday,800,No,Available
SLOT014114,TURF019,2025-10-30,07:00,08:00,Thursday,1000,No,Booked
SLOT014115,TURF019,2024-11-08,07:00,08:00,Friday,1000,No,Booked
SLOT014116,TURF041,2024-06-25,09:00,10:00,Tuesday,2000,No,Available
SLOT014117,TURF002,2026-06-14,22:00,23:00,Sunday,2500,No,Booked
SLOT014118,TURF036,2025-02-15,11:00,12:00,Saturday,2500,No,Booked
SLOT014119,TURF024,2025-08-24,06:00,07:00,Sunday,1000,No,Booked
SLOT014120,TURF014,2025-12-11,19:00,20:00,Thursday,1500,Yes,Available
SLOT014121,TURF011,2024-11-03,21:00,22:00,Sunday,2500,Yes,Blocked
SLOT014122,TURF019,2026-03-30,11:00,12:00,Monday,1000,No,Blocked
SLOT014123,TURF040,2024-10-23,20:00,21:00,Wednesday,2000,Yes,Booked
SLOT014124,TURF027,2026-03-05,15:00,16:00,Thursday,1800,No,Booked
SLOT014125,TURF027,2025-04-14,14:00,15:00,Monday,1800,No,Booked
SLOT014126,TURF006,2025-11-09,06:00,07:00,Sunday,1500,No,Booked
SLOT014127,TURF036,2025-12-25,18:00,19:00,Thursday,2500,Yes,Booked
SLOT014128,TURF006,2025-07-19,11:00,12:00,Saturday,1500,No,Available
SLOT014129,TURF007,2024-11-27,15:00,16:00,Wednesday,1500,No,Available
SLOT014130,TURF002,2024-03-12,06:00,07:00,Tuesday,2500,No,Booked
SLOT014131,TURF009,2025-12-06,07:00,08:00,Saturday,1000,No,Booked
SLOT014132,TURF044,2024-02-21,14:00,15:00,Wednesday,1000,No,Available
SLOT014133,TURF017,2025-12-15,21:00,22:00,Monday,1200,Yes,Available
SLOT014134,TURF007,2025-11-18,16:00,17:00,Tuesday,1500,No,Booked
SLOT014135,TURF039,2025-09-17,16:00,17:00,Wednesday,2500,No,Available
SLOT014136,TURF025,2025-04-28,11:00,12:00,Monday,2500,No,Available
SLOT014137,TURF047,2025-01-24,08:00,09:00,Friday,1200,No,Booked
SLOT014138,TURF007,2026-07-13,15:00,16:00,Monday,1500,No,Booked
SLOT014139,TURF022,2025-12-17,20:00,21:00,Wednesday,1800,Yes,Available
SLOT014140,TURF038,2024-03-01,14:00,15:00,Friday,800,No,Available
SLOT014141,TURF028,2024-07-24,08:00,09:00,Wednesday,1500,No,Booked
SLOT014142,TURF047,2025-12-10,09:00,10:00,Wednesday,1200,No,Available
SLOT014143,TURF034,2026-05-02,17:00,18:00,Saturday,1200,No,Booked
SLOT014144,TURF016,2024-03-06,16:00,17:00,Wednesday,2000,No,Booked
SLOT014145,TURF029,2024-03-22,15:00,16:00,Friday,2000,No,Booked
SLOT014146,TURF022,2024-11-30,10:00,11:00,Saturday,1800,No,Booked
SLOT014147,TURF029,2024-08-22,20:00,21:00,Thursday,2000,Yes,Available
SLOT014148,TURF034,2024-01-12,16:00,17:00,Friday,1200,No,Available
SLOT014149,TURF041,2026-06-03,10:00,11:00,Wednesday,2000,No,Booked
SLOT014150,TURF024,2024-05-24,11:00,12:00,Friday,1000,No,Available
SLOT014151,TURF019,2026-06-03,09:00,10:00,Wednesday,1000,No,Booked
SLOT014152,TURF008,2024-06-07,14:00,15:00,Friday,1000,No,Booked
SLOT014153,TURF049,2025-10-07,18:00,19:00,Tuesday,800,Yes,Booked
SLOT014154,TURF028,2025-11-24,15:00,16:00,Monday,1500,No,Available
SLOT014155,TURF006,2025-12-24,10:00,11:00,Wednesday,1500,No,Available
SLOT014156,TURF047,2024-02-28,08:00,09:00,Wednesday,1200,No,Booked
SLOT014157,TURF050,2024-09-16,17:00,18:00,Monday,1800,No,Booked
SLOT014158,TURF036,2025-08-19,15:00,16:00,Tuesday,2500,No,Available
SLOT014159,TURF034,2025-12-22,17:00,18:00,Monday,1200,No,Available
SLOT014160,TURF028,2026-01-06,10:00,11:00,Tuesday,1500,No,Available
SLOT014161,TURF010,2026-02-11,08:00,09:00,Wednesday,2500,No,Blocked
SLOT014162,TURF011,2025-02-10,22:00,23:00,Monday,2500,No,Booked
SLOT014163,TURF030,2025-12-05,14:00,15:00,Friday,2500,No,Booked
SLOT014164,TURF016,2024-03-22,09:00,10:00,Friday,2000,No,Available
SLOT014165,TURF033,2025-10-02,21:00,22:00,Thursday,1000,Yes,Booked
SLOT014166,TURF020,2025-02-18,22:00,23:00,Tuesday,1500,No,Booked
SLOT014167,TURF012,2024-09-14,15:00,16:00,Saturday,1000,No,Available
SLOT014168,TURF021,2026-03-25,15:00,16:00,Wednesday,2500,No,Blocked
SLOT014169,TURF026,2025-06-06,08:00,09:00,Friday,1500,No,Booked
SLOT014170,TURF004,2025-07-18,20:00,21:00,Friday,1000,Yes,Available
SLOT014171,TURF038,2025-04-26,07:00,08:00,Saturday,800,No,Available
SLOT014172,TURF045,2024-01-10,16:00,17:00,Wednesday,2500,No,Booked
SLOT014173,TURF008,2026-01-27,17:00,18:00,Tuesday,1000,No,Booked
SLOT014174,TURF005,2024-10-20,17:00,18:00,Sunday,1200,No,Booked
SLOT014175,TURF001,2025-05-22,10:00,11:00,Thursday,1000,No,Booked
SLOT014176,TURF041,2026-06-25,17:00,18:00,Thursday,2000,No,Booked
SLOT014177,TURF008,2024-04-25,10:00,11:00,Thursday,1000,No,Blocked
SLOT014178,TURF012,2024-12-29,15:00,16:00,Sunday,1000,No,Booked
SLOT014179,TURF018,2025-07-08,08:00,09:00,Tuesday,1200,No,Booked
SLOT014180,TURF048,2024-06-20,20:00,21:00,Thursday,1800,Yes,Available
SLOT014181,TURF031,2026-04-30,13:00,14:00,Thursday,2000,No,Booked
SLOT014182,TURF035,2026-02-25,22:00,23:00,Wednesday,800,No,Booked
SLOT014183,TURF012,2025-05-13,16:00,17:00,Tuesday,1000,No,Available
SLOT014184,TURF029,2026-05-15,09:00,10:00,Friday,2000,No,Booked
SLOT014185,TURF016,2025-09-11,13:00,14:00,Thursday,2000,No,Available
SLOT014186,TURF026,2026-07-18,09:00,10:00,Saturday,1500,No,Booked
SLOT014187,TURF009,2025-11-11,21:00,22:00,Tuesday,1000,Yes,Booked
SLOT014188,TURF014,2024-03-11,22:00,23:00,Monday,1500,No,Booked
SLOT014189,TURF002,2025-02-13,09:00,10:00,Thursday,2500,No,Booked
SLOT014190,TURF044,2025-05-24,08:00,09:00,Saturday,1000,No,Booked
SLOT014191,TURF024,2024-12-10,16:00,17:00,Tuesday,1000,No,Available
SLOT014192,TURF024,2025-04-05,21:00,22:00,Saturday,1000,Yes,Booked
SLOT014193,TURF026,2024-04-05,11:00,12:00,Friday,1500,No,Blocked
SLOT014194,TURF003,2025-03-26,22:00,23:00,Wednesday,1000,No,Available
SLOT014195,TURF032,2026-04-22,07:00,08:00,Wednesday,800,No,Booked
SLOT014196,TURF010,2024-05-30,20:00,21:00,Thursday,2500,Yes,Booked
SLOT014197,TURF013,2024-09-15,06:00,07:00,Sunday,1500,No,Available
SLOT014198,TURF010,2025-03-15,15:00,16:00,Saturday,2500,No,Available
SLOT014199,TURF025,2026-04-16,21:00,22:00,Thursday,2500,Yes,Booked
SLOT014200,TURF044,2025-06-14,16:00,17:00,Saturday,1000,No,Booked
SLOT014201,TURF020,2025-10-16,11:00,12:00,Thursday,1500,No,Booked
SLOT014202,TURF003,2026-03-05,09:00,10:00,Thursday,1000,No,Booked
SLOT014203,TURF014,2025-07-20,09:00,10:00,Sunday,1500,No,Booked
SLOT014204,TURF023,2024-09-03,07:00,08:00,Tuesday,1500,No,Booked
SLOT014205,TURF004,2024-06-15,12:00,13:00,Saturday,1000,No,Booked
SLOT014206,TURF050,2025-12-05,19:00,20:00,Friday,1800,Yes,Booked
SLOT014207,TURF013,2025-09-29,08:00,09:00,Monday,1500,No,Booked
SLOT014208,TURF047,2025-08-23,10:00,11:00,Saturday,1200,No,Booked
SLOT014209,TURF029,2026-03-13,21:00,22:00,Friday,2000,Yes,Available
SLOT014210,TURF015,2025-01-08,22:00,23:00,Wednesday,2500,No,Booked
SLOT014211,TURF005,2025-08-17,13:00,14:00,Sunday,1200,No,Booked
SLOT014212,TURF026,2026-03-27,07:00,08:00,Friday,1500,No,Booked
SLOT014213,TURF002,2024-03-17,07:00,08:00,Sunday,2500,No,Booked
SLOT014214,TURF020,2026-02-15,13:00,14:00,Sunday,1500,No,Booked
SLOT014215,TURF046,2024-07-04,19:00,20:00,Thursday,800,Yes,Available
SLOT014216,TURF017,2024-04-23,10:00,11:00,Tuesday,1200,No,Available
SLOT014217,TURF031,2024-01-26,13:00,14:00,Friday,2000,No,Available
SLOT014218,TURF039,2024-04-16,12:00,13:00,Tuesday,2500,No,Booked
SLOT014219,TURF013,2024-05-12,09:00,10:00,Sunday,1500,No,Booked
SLOT014220,TURF040,2024-07-29,21:00,22:00,Monday,2000,Yes,Booked
SLOT014221,TURF006,2026-03-13,17:00,18:00,Friday,1500,No,Booked
SLOT014222,TURF021,2025-12-05,12:00,13:00,Friday,2500,No,Booked
SLOT014223,TURF032,2024-06-04,12:00,13:00,Tuesday,800,No,Available
SLOT014224,TURF012,2025-11-04,19:00,20:00,Tuesday,1000,Yes,Available
SLOT014225,TURF038,2026-05-27,21:00,22:00,Wednesday,800,Yes,Available
SLOT014226,TURF022,2025-03-17,22:00,23:00,Monday,1800,No,Booked
SLOT014227,TURF019,2025-05-13,15:00,16:00,Tuesday,1000,No,Available
SLOT014228,TURF017,2025-09-11,14:00,15:00,Thursday,1200,No,Available
SLOT014229,TURF037,2026-01-31,13:00,14:00,Saturday,1500,No,Available
SLOT014230,TURF050,2026-05-10,06:00,07:00,Sunday,1800,No,Booked
SLOT014231,TURF040,2026-05-22,13:00,14:00,Friday,2000,No,Booked
SLOT014232,TURF015,2026-03-01,21:00,22:00,Sunday,2500,Yes,Booked
SLOT014233,TURF046,2024-01-16,06:00,07:00,Tuesday,800,No,Booked
SLOT014234,TURF010,2025-09-01,09:00,10:00,Monday,2500,No,Available
SLOT014235,TURF010,2025-05-28,12:00,13:00,Wednesday,2500,No,Booked
SLOT014236,TURF010,2026-04-13,14:00,15:00,Monday,2500,No,Available
SLOT014237,TURF044,2024-06-11,19:00,20:00,Tuesday,1000,Yes,Booked
SLOT014238,TURF020,2024-07-15,11:00,12:00,Monday,1500,No,Booked
SLOT014239,TURF028,2025-12-22,06:00,07:00,Monday,1500,No,Available
SLOT014240,TURF030,2025-08-21,18:00,19:00,Thursday,2500,Yes,Blocked
SLOT014241,TURF042,2024-01-31,10:00,11:00,Wednesday,1500,No,Booked
SLOT014242,TURF002,2024-01-18,18:00,19:00,Thursday,2500,Yes,Booked
SLOT014243,TURF037,2025-09-17,11:00,12:00,Wednesday,1500,No,Available
SLOT014244,TURF018,2025-09-06,18:00,19:00,Saturday,1200,Yes,Available
SLOT014245,TURF045,2024-10-17,17:00,18:00,Thursday,2500,No,Booked
SLOT014246,TURF019,2025-10-27,19:00,20:00,Monday,1000,Yes,Available
SLOT014247,TURF022,2026-06-20,12:00,13:00,Saturday,1800,No,Booked
SLOT014248,TURF013,2024-09-12,13:00,14:00,Thursday,1500,No,Booked
SLOT014249,TURF035,2024-06-27,18:00,19:00,Thursday,800,Yes,Booked
SLOT014250,TURF039,2026-01-08,21:00,22:00,Thursday,2500,Yes,Available
SLOT014251,TURF050,2024-05-17,11:00,12:00,Friday,1800,No,Blocked
SLOT014252,TURF004,2025-11-07,16:00,17:00,Friday,1000,No,Blocked
SLOT014253,TURF045,2024-02-20,21:00,22:00,Tuesday,2500,Yes,Booked
SLOT014254,TURF011,2024-01-20,22:00,23:00,Saturday,2500,No,Booked
SLOT014255,TURF016,2025-11-02,09:00,10:00,Sunday,2000,No,Booked
SLOT014256,TURF048,2025-02-15,14:00,15:00,Saturday,1800,No,Booked
SLOT014257,TURF039,2025-06-27,07:00,08:00,Friday,2500,No,Available
SLOT014258,TURF022,2024-06-19,21:00,22:00,Wednesday,1800,Yes,Booked
SLOT014259,TURF020,2024-09-09,08:00,09:00,Monday,1500,No,Blocked
SLOT014260,TURF006,2024-06-03,14:00,15:00,Monday,1500,No,Available
SLOT014261,TURF024,2024-12-08,19:00,20:00,Sunday,1000,Yes,Booked
SLOT014262,TURF047,2025-01-06,20:00,21:00,Monday,1200,Yes,Booked
SLOT014263,TURF001,2025-07-22,17:00,18:00,Tuesday,1000,No,Booked
SLOT014264,TURF043,2025-06-11,14:00,15:00,Wednesday,1500,No,Booked
SLOT014265,TURF040,2025-01-02,10:00,11:00,Thursday,2000,No,Booked
SLOT014266,TURF012,2024-08-06,16:00,17:00,Tuesday,1000,No,Booked
SLOT014267,TURF039,2025-06-17,10:00,11:00,Tuesday,2500,No,Booked
SLOT014268,TURF011,2025-07-17,20:00,21:00,Thursday,2500,Yes,Booked
SLOT014269,TURF025,2025-03-05,08:00,09:00,Wednesday,2500,No,Booked
SLOT014270,TURF002,2024-03-18,20:00,21:00,Monday,2500,Yes,Available
SLOT014271,TURF044,2026-01-12,06:00,07:00,Monday,1000,No,Available
SLOT014272,TURF035,2026-05-05,14:00,15:00,Tuesday,800,No,Available
SLOT014273,TURF038,2024-04-01,21:00,22:00,Monday,800,Yes,Available
SLOT014274,TURF023,2025-02-19,16:00,17:00,Wednesday,1500,No,Available
SLOT014275,TURF031,2024-07-08,21:00,22:00,Monday,2000,Yes,Available
SLOT014276,TURF049,2025-09-12,06:00,07:00,Friday,800,No,Available
SLOT014277,TURF046,2025-01-19,21:00,22:00,Sunday,800,Yes,Available
SLOT014278,TURF021,2024-10-11,22:00,23:00,Friday,2500,No,Booked
SLOT014279,TURF013,2026-05-24,07:00,08:00,Sunday,1500,No,Booked
SLOT014280,TURF013,2024-09-25,10:00,11:00,Wednesday,1500,No,Booked
SLOT014281,TURF042,2026-05-20,11:00,12:00,Wednesday,1500,No,Booked
SLOT014282,TURF033,2025-06-30,17:00,18:00,Monday,1000,No,Booked
SLOT014283,TURF041,2025-06-29,17:00,18:00,Sunday,2000,No,Booked
SLOT014284,TURF004,2024-06-19,07:00,08:00,Wednesday,1000,No,Available
SLOT014285,TURF029,2025-03-02,10:00,11:00,Sunday,2000,No,Available
SLOT014286,TURF004,2025-10-18,10:00,11:00,Saturday,1000,No,Booked
SLOT014287,TURF024,2025-07-11,20:00,21:00,Friday,1000,Yes,Booked
SLOT014288,TURF034,2024-02-06,22:00,23:00,Tuesday,1200,No,Booked
SLOT014289,TURF037,2024-04-18,07:00,08:00,Thursday,1500,No,Available
SLOT014290,TURF013,2024-01-04,08:00,09:00,Thursday,1500,No,Available
SLOT014291,TURF031,2024-03-25,13:00,14:00,Monday,2000,No,Booked
SLOT014292,TURF003,2024-02-15,10:00,11:00,Thursday,1000,No,Booked
SLOT014293,TURF013,2026-01-11,13:00,14:00,Sunday,1500,No,Available
SLOT014294,TURF041,2025-08-30,16:00,17:00,Saturday,2000,No,Available
SLOT014295,TURF049,2025-08-16,14:00,15:00,Saturday,800,No,Available
SLOT014296,TURF017,2024-09-02,10:00,11:00,Monday,1200,No,Booked
SLOT014297,TURF033,2024-09-14,14:00,15:00,Saturday,1000,No,Available
SLOT014298,TURF007,2025-08-30,10:00,11:00,Saturday,1500,No,Available
SLOT014299,TURF037,2024-05-25,16:00,17:00,Saturday,1500,No,Available
SLOT014300,TURF003,2026-07-17,21:00,22:00,Friday,1000,Yes,Available
SLOT014301,TURF047,2025-12-07,14:00,15:00,Sunday,1200,No,Booked
SLOT014302,TURF046,2026-01-28,18:00,19:00,Wednesday,800,Yes,Booked
SLOT014303,TURF050,2025-06-19,20:00,21:00,Thursday,1800,Yes,Available
SLOT014304,TURF003,2024-08-20,12:00,13:00,Tuesday,1000,No,Available
SLOT014305,TURF025,2026-01-01,21:00,22:00,Thursday,2500,Yes,Available
SLOT014306,TURF030,2024-04-10,10:00,11:00,Wednesday,2500,No,Booked
SLOT014307,TURF015,2025-08-09,11:00,12:00,Saturday,2500,No,Booked
SLOT014308,TURF041,2024-02-26,17:00,18:00,Monday,2000,No,Booked
SLOT014309,TURF042,2025-01-06,07:00,08:00,Monday,1500,No,Booked
SLOT014310,TURF028,2026-05-12,07:00,08:00,Tuesday,1500,No,Booked
SLOT014311,TURF037,2024-02-07,22:00,23:00,Wednesday,1500,No,Booked
SLOT014312,TURF036,2026-06-30,11:00,12:00,Tuesday,2500,No,Blocked
SLOT014313,TURF043,2024-03-22,06:00,07:00,Friday,1500,No,Blocked
SLOT014314,TURF020,2026-03-20,07:00,08:00,Friday,1500,No,Booked
SLOT014315,TURF036,2025-10-26,11:00,12:00,Sunday,2500,No,Blocked
SLOT014316,TURF027,2026-05-15,07:00,08:00,Friday,1800,No,Booked
SLOT014317,TURF040,2025-07-30,17:00,18:00,Wednesday,2000,No,Booked
SLOT014318,TURF013,2026-05-31,12:00,13:00,Sunday,1500,No,Booked
SLOT014319,TURF029,2024-04-12,12:00,13:00,Friday,2000,No,Booked
SLOT014320,TURF007,2024-07-17,17:00,18:00,Wednesday,1500,No,Available
SLOT014321,TURF039,2024-05-30,14:00,15:00,Thursday,2500,No,Booked
SLOT014322,TURF007,2025-03-08,06:00,07:00,Saturday,1500,No,Booked
SLOT014323,TURF034,2025-05-30,20:00,21:00,Friday,1200,Yes,Available
SLOT014324,TURF023,2025-05-08,14:00,15:00,Thursday,1500,No,Booked
SLOT014325,TURF039,2024-06-22,21:00,22:00,Saturday,2500,Yes,Booked
SLOT014326,TURF010,2024-09-10,09:00,10:00,Tuesday,2500,No,Booked
SLOT014327,TURF022,2025-08-10,21:00,22:00,Sunday,1800,Yes,Available
SLOT014328,TURF020,2026-02-15,12:00,13:00,Sunday,1500,No,Blocked
SLOT014329,TURF030,2025-02-01,12:00,13:00,Saturday,2500,No,Available
SLOT014330,TURF047,2024-07-26,07:00,08:00,Friday,1200,No,Booked
SLOT014331,TURF041,2024-12-24,07:00,08:00,Tuesday,2000,No,Booked
SLOT014332,TURF038,2025-08-21,21:00,22:00,Thursday,800,Yes,Booked
SLOT014333,TURF019,2025-11-07,15:00,16:00,Friday,1000,No,Booked
SLOT014334,TURF031,2025-03-26,10:00,11:00,Wednesday,2000,No,Booked
SLOT014335,TURF028,2024-12-06,19:00,20:00,Friday,1500,Yes,Booked
SLOT014336,TURF003,2026-04-17,19:00,20:00,Friday,1000,Yes,Booked
SLOT014337,TURF050,2025-03-17,07:00,08:00,Monday,1800,No,Blocked
SLOT014338,TURF031,2026-03-28,12:00,13:00,Saturday,2000,No,Booked
SLOT014339,TURF042,2026-07-12,18:00,19:00,Sunday,1500,Yes,Available
SLOT014340,TURF004,2025-01-05,18:00,19:00,Sunday,1000,Yes,Booked
SLOT014341,TURF046,2024-10-07,16:00,17:00,Monday,800,No,Booked
SLOT014342,TURF021,2024-07-14,22:00,23:00,Sunday,2500,No,Booked
SLOT014343,TURF031,2025-04-20,17:00,18:00,Sunday,2000,No,Booked
SLOT014344,TURF048,2025-08-31,11:00,12:00,Sunday,1800,No,Available
SLOT014345,TURF037,2024-03-07,19:00,20:00,Thursday,1500,Yes,Available
SLOT014346,TURF028,2025-06-22,08:00,09:00,Sunday,1500,No,Booked
SLOT014347,TURF026,2026-03-03,13:00,14:00,Tuesday,1500,No,Available
SLOT014348,TURF047,2025-06-22,19:00,20:00,Sunday,1200,Yes,Available
SLOT014349,TURF042,2026-07-12,13:00,14:00,Sunday,1500,No,Available
SLOT014350,TURF013,2025-05-13,07:00,08:00,Tuesday,1500,No,Available
SLOT014351,TURF024,2025-12-05,11:00,12:00,Friday,1000,No,Available
SLOT014352,TURF035,2026-05-17,07:00,08:00,Sunday,800,No,Available
SLOT014353,TURF004,2026-04-13,17:00,18:00,Monday,1000,No,Booked
SLOT014354,TURF010,2024-09-29,16:00,17:00,Sunday,2500,No,Booked
SLOT014355,TURF033,2025-06-29,12:00,13:00,Sunday,1000,No,Booked
SLOT014356,TURF026,2025-02-10,21:00,22:00,Monday,1500,Yes,Booked
SLOT014357,TURF034,2025-03-14,20:00,21:00,Friday,1200,Yes,Booked
SLOT014358,TURF030,2025-06-08,19:00,20:00,Sunday,2500,Yes,Available
SLOT014359,TURF035,2025-12-22,20:00,21:00,Monday,800,Yes,Booked
SLOT014360,TURF046,2025-04-12,12:00,13:00,Saturday,800,No,Booked
SLOT014361,TURF039,2025-10-30,13:00,14:00,Thursday,2500,No,Available
SLOT014362,TURF012,2026-01-05,21:00,22:00,Monday,1000,Yes,Available
SLOT014363,TURF012,2024-06-14,18:00,19:00,Friday,1000,Yes,Available
SLOT014364,TURF010,2024-08-16,12:00,13:00,Friday,2500,No,Available
SLOT014365,TURF037,2026-05-19,06:00,07:00,Tuesday,1500,No,Booked
SLOT014366,TURF044,2026-01-20,22:00,23:00,Tuesday,1000,No,Booked
SLOT014367,TURF036,2026-02-22,17:00,18:00,Sunday,2500,No,Booked
SLOT014368,TURF031,2025-04-01,14:00,15:00,Tuesday,2000,No,Booked
SLOT014369,TURF045,2025-09-10,09:00,10:00,Wednesday,2500,No,Available
SLOT014370,TURF003,2024-04-15,11:00,12:00,Monday,1000,No,Available
SLOT014371,TURF002,2025-09-17,13:00,14:00,Wednesday,2500,No,Available
SLOT014372,TURF004,2025-09-03,15:00,16:00,Wednesday,1000,No,Available
SLOT014373,TURF023,2024-02-17,15:00,16:00,Saturday,1500,No,Available
SLOT014374,TURF035,2025-05-12,07:00,08:00,Monday,800,No,Booked
SLOT014375,TURF015,2025-03-21,18:00,19:00,Friday,2500,Yes,Available
SLOT014376,TURF049,2024-05-08,11:00,12:00,Wednesday,800,No,Booked
SLOT014377,TURF041,2024-02-24,11:00,12:00,Saturday,2000,No,Booked
SLOT014378,TURF028,2025-03-23,17:00,18:00,Sunday,1500,No,Booked
SLOT014379,TURF020,2024-08-14,16:00,17:00,Wednesday,1500,No,Booked
SLOT014380,TURF025,2025-11-04,18:00,19:00,Tuesday,2500,Yes,Booked
SLOT014381,TURF006,2026-06-11,17:00,18:00,Thursday,1500,No,Booked
SLOT014382,TURF028,2024-01-08,11:00,12:00,Monday,1500,No,Booked
SLOT014383,TURF037,2025-11-06,18:00,19:00,Thursday,1500,Yes,Booked
SLOT014384,TURF015,2024-02-18,22:00,23:00,Sunday,2500,No,Available
SLOT014385,TURF028,2025-03-06,15:00,16:00,Thursday,1500,No,Available
SLOT014386,TURF048,2024-04-05,17:00,18:00,Friday,1800,No,Booked
SLOT014387,TURF031,2026-01-05,17:00,18:00,Monday,2000,No,Booked
SLOT014388,TURF016,2025-07-04,20:00,21:00,Friday,2000,Yes,Booked
SLOT014389,TURF029,2024-04-01,17:00,18:00,Monday,2000,No,Booked
SLOT014390,TURF020,2024-03-12,09:00,10:00,Tuesday,1500,No,Available
SLOT014391,TURF004,2025-08-07,16:00,17:00,Thursday,1000,No,Available
SLOT014392,TURF037,2026-04-28,15:00,16:00,Tuesday,1500,No,Booked
SLOT014393,TURF018,2026-01-17,14:00,15:00,Saturday,1200,No,Booked
SLOT014394,TURF036,2024-04-26,19:00,20:00,Friday,2500,Yes,Available
SLOT014395,TURF015,2024-12-17,12:00,13:00,Tuesday,2500,No,Available
SLOT014396,TURF041,2024-02-02,18:00,19:00,Friday,2000,Yes,Booked
SLOT014397,TURF028,2025-12-07,11:00,12:00,Sunday,1500,No,Booked
SLOT014398,TURF047,2026-04-22,21:00,22:00,Wednesday,1200,Yes,Available
SLOT014399,TURF002,2025-02-19,06:00,07:00,Wednesday,2500,No,Booked
SLOT014400,TURF026,2025-08-22,21:00,22:00,Friday,1500,Yes,Booked
SLOT014401,TURF003,2026-06-23,18:00,19:00,Tuesday,1000,Yes,Booked
SLOT014402,TURF044,2025-10-16,15:00,16:00,Thursday,1000,No,Booked
SLOT014403,TURF010,2024-09-11,19:00,20:00,Wednesday,2500,Yes,Booked
SLOT014404,TURF008,2025-02-17,22:00,23:00,Monday,1000,No,Available
SLOT014405,TURF033,2025-10-16,20:00,21:00,Thursday,1000,Yes,Booked
SLOT014406,TURF009,2025-05-04,22:00,23:00,Sunday,1000,No,Booked
SLOT014407,TURF041,2024-09-08,14:00,15:00,Sunday,2000,No,Available
SLOT014408,TURF042,2026-04-04,18:00,19:00,Saturday,1500,Yes,Blocked
SLOT014409,TURF037,2024-04-06,10:00,11:00,Saturday,1500,No,Booked
SLOT014410,TURF022,2024-11-11,16:00,17:00,Monday,1800,No,Available
SLOT014411,TURF021,2024-12-19,10:00,11:00,Thursday,2500,No,Available
SLOT014412,TURF034,2026-04-02,13:00,14:00,Thursday,1200,No,Booked
SLOT014413,TURF044,2025-07-25,18:00,19:00,Friday,1000,Yes,Booked
SLOT014414,TURF031,2025-01-17,10:00,11:00,Friday,2000,No,Booked
SLOT014415,TURF036,2024-08-21,09:00,10:00,Wednesday,2500,No,Booked
