PaymentID,BookingID,CustomerID,PaymentDate,PaymentTime,BaseAmount,TaxAmount,TotalAmount,PaymentMethod,PaymentGateway,TransactionID,PaymentStatus,RefundAmount
PAY006729,BKG003255,CUST01036,2025-09-07,00:22:00,800,144,944,UPI,Paytm,TXN1848456480ox,Refunded,944
PAY006730,BKG000909,CUST02185,2025-05-02,00:01:00,1000,180,1180,Wallet,Cashfree,TXN6761156405IF,Success,0
PAY006731,BKG006335,CUST00598,2025-04-19,00:02:00,1500,270,1770,Wallet,Instamojo,TXN3422253861QH,Success,0
PAY006732,BKG008012,CUST01128,2025-07-06,00:04:00,2500,450,2950,Debit Card,Cashfree,TXN1731430902dz,Refunded,2950
PAY006733,BKG000648,CUST01855,2024-10-09,00:24:00,800,144,944,UPI,CCAvenue,TXN8183691248NR,Success,0
PAY006734,BKG001142,CUST01514,2024-04-14,00:01:00,2500,450,2950,UPI,Instamojo,TXN7137388724Oc,Success,0
PAY006735,BKG006176,CUST02419,2026-06-07,00:15:00,1200,216,1416,Debit Card,Razorpay,TXN0243240504Kf,Success,0
PAY006736,BKG003674,CUST02018,2025-09-05,00:16:00,1500,270,1770,Credit Card,PayU,TXN1380818137KD,Success,0
PAY006737,BKG001554,CUST01877,2026-06-14,00:17:00,2000,360,2360,Net Banking,CCAvenue,TXN2417422654JI,Failed,0
PAY006738,BKG001467,CUST00857,2026-06-14,00:14:00,2500,450,2950,Wallet,Razorpay,TXN5101021133rc,Success,0
PAY006739,BKG001479,CUST01072,2024-08-03,00:18:00,1200,216,1416,Debit Card,CCAvenue,TXN7814266327uK,Success,0
PAY006740,BKG008927,CUST01546,2025-01-18,00:03:00,2500,450,2950,Credit Card,CCAvenue,TXN3487553559FI,Pending,0
PAY006741,BKG006251,CUST01177,2024-09-28,00:19:00,800,144,944,Cash,Cashfree,TXN7996323866tl,Failed,0
PAY006742,BKG009444,CUST00211,2024-05-02,00:24:00,1500,270,1770,Cash,CCAvenue,TXN9742244175nV,Success,0
PAY006743,BKG000995,CUST00234,2026-02-11,00:14:00,1000,180,1180,Net Banking,PayU,TXN9677536210jF,Success,0
PAY006744,BKG009782,CUST01533,2025-03-28,00:02:00,2500,450,2950,Credit Card,Instamojo,TXN3581079024Fx,Failed,0
PAY006745,BKG003966,CUST01543,2025-07-09,00:20:00,1000,180,1180,UPI,CCAvenue,TXN6707702147qW,Success,0
PAY006746,BKG002720,CUST01413,2025-06-07,00:14:00,1800,324,2124,Net Banking,Cashfree,TXN5501482347WM,Refunded,2124
PAY006747,BKG001632,CUST01316,2025-03-14,00:08:00,1500,270,1770,Wallet,Paytm,TXN9318457543fC,Success,0
PAY006748,BKG001252,CUST01419,2025-11-09,00:23:00,1200,216,1416,Debit Card,Paytm,TXN0678367606KB,Failed,0
PAY006749,BKG008659,CUST00677,2024-04-17,00:07:00,1800,324,2124,Net Banking,Cashfree,TXN8799286308ku,Success,0
PAY006750,BKG003457,CUST02314,2026-04-25,00:12:00,2500,450,2950,Cash,PayU,TXN3900543167Sa,Success,0
PAY006751,BKG003908,CUST01921,2026-04-27,00:02:00,1000,180,1180,UPI,Cashfree,TXN4049222406BT,Success,0
PAY006752,BKG001078,CUST01559,2026-06-02,00:23:00,2000,360,2360,Net Banking,CCAvenue,TXN6064064627HJ,Success,0
PAY006753,BKG007444,CUST00474,2025-10-25,00:25:00,1000,180,1180,UPI,Paytm,TXN6638003313XW,Success,0
PAY006754,BKG000001,CUST01350,2024-08-08,00:29:00,1000,180,1180,Credit Card,Paytm,TXN7587807767CQ,Success,0
PAY006755,BKG000807,CUST00432,2026-01-15,00:17:00,1200,216,1416,Wallet,CCAvenue,TXN5831312978xv,Success,0
PAY006756,BKG002887,CUST00033,2024-08-10,00:25:00,1000,180,1180,Net Banking,Paytm,TXN2964893988YS,Failed,0
PAY006757,BKG009876,CUST02091,2026-06-02,00:28:00,1200,216,1416,Credit Card,PayU,TXN6113955434du,Pending,0
PAY006758,BKG002370,CUST00282,2024-03-05,00:22:00,2500,450,2950,UPI,Paytm,TXN4162558081WF,Success,0
PAY006759,BKG008962,CUST02182,2025-10-07,00:17:00,2500,450,2950,Cash,PayU,TXN8697728873Bb,Success,0
PAY006760,BKG005098,CUST01909,2024-04-13,00:09:00,1500,270,1770,Debit Card,Paytm,TXN5110353583NN,Success,0
PAY006761,BKG008052,CUST01219,2024-05-26,00:07:00,1000,180,1180,Debit Card,Paytm,TXN5258000963fH,Success,0
PAY006762,BKG002301,CUST01006,2025-03-03,00:19:00,2500,450,2950,Debit Card,PayU,TXN0098633166Zw,Success,0
PAY006763,BKG007052,CUST02103,2024-12-29,00:20:00,2000,360,2360,Debit Card,Cashfree,TXN9373501038ca,Success,0
PAY006764,BKG006408,CUST00081,2024-01-02,00:15:00,1500,270,1770,Credit Card,Instamojo,TXN6195873019lt,Success,0
PAY006765,BKG008464,CUST02429,2024-06-10,00:13:00,2500,450,2950,UPI,Paytm,TXN4189234822ls,Success,0
PAY006766,BKG000259,CUST00793,2026-05-20,00:28:00,1000,180,1180,Wallet,Cashfree,TXN7155151528xs,Success,0
PAY006767,BKG004734,CUST00539,2024-06-30,00:22:00,800,144,944,UPI,Paytm,TXN8959871196OM,Pending,0
PAY006768,BKG001727,CUST02198,2024-01-03,00:20:00,1000,180,1180,Debit Card,PayU,TXN0213868611US,Success,0
PAY006769,BKG002498,CUST01028,2026-04-29,00:23:00,2500,450,2950,Wallet,Razorpay,TXN8394975271jL,Failed,0
PAY006770,BKG006695,CUST01091,2025-01-11,00:17:00,1200,216,1416,Cash,CCAvenue,TXN0424082746gN,Success,0
PAY006771,BKG008440,CUST01935,2024-12-08,00:21:00,2500,450,2950,Debit Card,Cashfree,TXN8164433730Md,Success,0
PAY006772,BKG008685,CUST00443,2024-03-28,00:19:00,1800,324,2124,Wallet,PayU,TXN0906299139dq,Success,0
PAY006773,BKG009645,CUST00803,2025-12-31,00:26:00,800,144,944,Net Banking,Paytm,TXN1040633147zF,Refunded,944
PAY006774,BKG002938,CUST01928,2025-02-08,00:19:00,2000,360,2360,Wallet,CCAvenue,TXN3009164619UW,Success,0
PAY006775,BKG002788,CUST01919,2024-07-03,00:13:00,1200,216,1416,Wallet,Paytm,TXN1585308967qz,Success,0
PAY006776,BKG000392,CUST00261,2024-06-19,00:26:00,2500,450,2950,Wallet,Instamojo,TXN3194523621Ma,Success,0
PAY006777,BKG009137,CUST00588,2024-06-12,00:23:00,1000,180,1180,Wallet,Cashfree,TXN3616543844hP,Success,0
PAY006778,BKG001023,CUST01861,2025-11-03,00:21:00,1200,216,1416,Debit Card,Paytm,TXN2632623763ru,Success,0
PAY006779,BKG002862,CUST01820,2026-01-01,00:29:00,2500,450,2950,UPI,CCAvenue,TXN9626353522DS,Success,0
PAY006780,BKG003552,CUST02304,2025-01-23,00:11:00,1200,216,1416,UPI,Cashfree,TXN7480766609WA,Failed,0
PAY006781,BKG005572,CUST01319,2026-01-19,00:23:00,1500,270,1770,Debit Card,Cashfree,TXN5459254495Ve,Success,0
PAY006782,BKG000025,CUST00716,2024-06-03,00:14:00,2500,450,2950,Debit Card,CCAvenue,TXN7642493273Jq,Success,0
PAY006783,BKG005074,CUST02458,2026-04-08,00:06:00,1000,180,1180,Credit Card,Cashfree,TXN8876100594Ij,Success,0
PAY006784,BKG009954,CUST01806,2026-04-12,00:22:00,2500,450,2950,Debit Card,Cashfree,TXN7069087131VN,Success,0
PAY006785,BKG003691,CUST01247,2024-09-03,00:05:00,800,144,944,Debit Card,Paytm,TXN7285802082dX,Success,0
PAY006786,BKG001886,CUST00791,2026-04-11,00:24:00,1500,270,1770,Cash,CCAvenue,TXN6460288368xF,Success,0
PAY006787,BKG006936,CUST01892,2024-12-25,00:14:00,1500,270,1770,Cash,Cashfree,TXN8601580439nW,Success,0
PAY006788,BKG000796,CUST00790,2024-09-13,00:06:00,1500,270,1770,UPI,CCAvenue,TXN9881869675at,Success,0
PAY006789,BKG000147,CUST00254,2026-01-04,00:03:00,2500,450,2950,Debit Card,Razorpay,TXN4643077207QG,Failed,0
PAY006790,BKG007062,CUST00846,2026-01-01,00:19:00,2500,450,2950,Net Banking,PayU,TXN0282739809XN,Pending,0
PAY006791,BKG007453,CUST01774,2025-08-25,00:16:00,800,144,944,Cash,Cashfree,TXN8895377476Nn,Failed,0
PAY006792,BKG006466,CUST01322,2025-10-07,00:19:00,2500,450,2950,UPI,Razorpay,TXN0451058378tM,Refunded,2950
PAY006793,BKG006809,CUST01126,2025-08-23,00:29:00,1500,270,1770,Credit Card,Razorpay,TXN8600542518GB,Pending,0
PAY006794,BKG009585,CUST00207,2025-10-27,00:07:00,2500,450,2950,UPI,Razorpay,TXN8905507788qo,Success,0
PAY006795,BKG006494,CUST01302,2025-12-07,00:25:00,1000,180,1180,Credit Card,CCAvenue,TXN9950918149UT,Failed,0
PAY006796,BKG005210,CUST01316,2025-01-23,00:09:00,2500,450,2950,Net Banking,PayU,TXN8350265287Kc,Success,0
PAY006797,BKG001150,CUST00926,2025-08-04,00:03:00,1500,270,1770,Net Banking,Paytm,TXN5973077781dI,Success,0
PAY006798,BKG006528,CUST02351,2025-02-16,00:04:00,1200,216,1416,UPI,PayU,TXN8130575410am,Success,0
PAY006799,BKG003677,CUST00108,2025-06-02,00:15:00,2500,450,2950,Cash,Cashfree,TXN1699621392mI,Success,0
PAY006800,BKG005875,CUST00256,2025-03-22,00:01:00,1000,180,1180,Net Banking,CCAvenue,TXN1651424329rk,Pending,0
PAY006801,BKG002346,CUST00219,2024-05-20,00:25:00,1000,180,1180,Debit Card,CCAvenue,TXN9284064533It,Success,0
PAY006802,BKG009734,CUST01934,2026-03-27,00:07:00,2000,360,2360,Credit Card,Razorpay,TXN5247994197mv,Success,0
PAY006803,BKG006553,CUST01214,2025-07-20,00:28:00,1500,270,1770,Net Banking,Paytm,TXN7188285332mW,Success,0
PAY006804,BKG004093,CUST01474,2025-12-04,00:24:00,2500,450,2950,UPI,Cashfree,TXN1951215487IQ,Success,0
PAY006805,BKG003608,CUST01082,2025-09-20,00:15:00,1500,270,1770,UPI,Paytm,TXN9708746740Na,Success,0
PAY006806,BKG000303,CUST00368,2025-07-27,00:25:00,1500,270,1770,UPI,Razorpay,TXN6143563108jp,Success,0
PAY006807,BKG002930,CUST00062,2025-05-10,00:16:00,1500,270,1770,Debit Card,CCAvenue,TXN2111508248AP,Success,0
PAY006808,BKG008621,CUST01088,2025-01-20,00:29:00,2000,360,2360,Wallet,Cashfree,TXN1141635557GH,Pending,0
PAY006809,BKG004245,CUST01445,2024-12-23,00:20:00,1200,216,1416,Debit Card,Cashfree,TXN4145747355JD,Success,0
PAY006810,BKG003365,CUST00058,2024-10-18,00:23:00,2000,360,2360,Credit Card,Instamojo,TXN8576716344FD,Success,0
PAY006811,BKG009048,CUST01929,2026-02-04,00:04:00,1800,324,2124,Cash,Paytm,TXN9873311975Cx,Success,0
PAY006812,BKG006814,CUST01192,2025-03-09,00:05:00,1000,180,1180,Credit Card,Instamojo,TXN3045370747gn,Pending,0
PAY006813,BKG009223,CUST00635,2024-12-01,00:03:00,2000,360,2360,UPI,PayU,TXN1439692619Qi,Success,0
PAY006814,BKG005426,CUST00867,2025-05-18,00:21:00,1500,270,1770,Net Banking,PayU,TXN8279307504Cv,Success,0
PAY006815,BKG009352,CUST01148,2025-05-23,00:06:00,2500,450,2950,Cash,Instamojo,TXN7097414174ub,Success,0
PAY006816,BKG005105,CUST00644,2024-04-17,00:06:00,1500,270,1770,UPI,Instamojo,TXN1159593185EW,Failed,0
PAY006817,BKG009491,CUST00662,2026-01-09,00:03:00,800,144,944,Wallet,Instamojo,TXN1975164478uJ,Success,0
PAY006818,BKG000908,CUST02279,2024-05-09,00:04:00,1000,180,1180,Cash,Razorpay,TXN9443976210GK,Failed,0
PAY006819,BKG009171,CUST01226,2024-06-19,00:17:00,1000,180,1180,Wallet,Paytm,TXN7485420848Rh,Success,0
PAY006820,BKG001982,CUST01091,2026-02-09,00:23:00,1500,270,1770,Wallet,CCAvenue,TXN3951904771GB,Failed,0
PAY006821,BKG001988,CUST02446,2024-11-13,00:04:00,2000,360,2360,UPI,Paytm,TXN7308562623NO,Pending,0
PAY006822,BKG006772,CUST00997,2025-04-16,00:20:00,1000,180,1180,UPI,CCAvenue,TXN2415134017rM,Success,0
PAY006823,BKG002127,CUST00036,2025-10-27,00:23:00,2500,450,2950,Wallet,Paytm,TXN7136412541HL,Success,0
PAY006824,BKG008841,CUST02402,2024-08-07,00:27:00,1500,270,1770,UPI,Razorpay,TXN5081648773ME,Success,0
PAY006825,BKG004256,CUST02014,2024-08-30,00:16:00,1800,324,2124,Credit Card,CCAvenue,TXN8651793852xj,Success,0
PAY006826,BKG004472,CUST00726,2024-08-30,00:20:00,1500,270,1770,Debit Card,CCAvenue,TXN7470465717oO,Pending,0
PAY006827,BKG005602,CUST01598,2025-11-16,00:30:00,1000,180,1180,Net Banking,Instamojo,TXN7715787293az,Success,0
PAY006828,BKG006465,CUST00003,2025-12-21,00:25:00,2000,360,2360,UPI,Razorpay,TXN0898192093Gk,Success,0
PAY006829,BKG008101,CUST01346,2024-02-27,00:27:00,1000,180,1180,UPI,Instamojo,TXN9635532587JH,Failed,0
PAY006830,BKG008021,CUST02347,2024-01-07,00:30:00,2500,450,2950,Wallet,Instamojo,TXN7022124464gV,Pending,0
PAY006831,BKG003413,CUST02186,2026-02-24,00:29:00,2000,360,2360,Wallet,PayU,TXN6166945948nW,Success,0
PAY006832,BKG000711,CUST01755,2026-05-27,00:02:00,2500,450,2950,Debit Card,Cashfree,TXN0741399145qS,Success,0
PAY006833,BKG005022,CUST02490,2025-12-08,00:28:00,800,144,944,Wallet,Razorpay,TXN2289743476jL,Success,0
PAY006834,BKG006825,CUST00021,2025-08-08,00:30:00,2500,450,2950,UPI,Razorpay,TXN6117139608mH,Success,0
PAY006835,BKG000076,CUST00179,2024-12-02,00:25:00,2500,450,2950,Net Banking,CCAvenue,TXN9216622416xz,Success,0
PAY006836,BKG003446,CUST02234,2025-02-27,00:22:00,2000,360,2360,Net Banking,Instamojo,TXN7386805610yk,Success,0
PAY006837,BKG002536,CUST01842,2025-07-16,00:14:00,1500,270,1770,UPI,PayU,TXN1756269233XJ,Success,0
PAY006838,BKG006108,CUST01012,2025-08-04,00:29:00,1000,180,1180,UPI,PayU,TXN3312467677UX,Success,0
PAY006839,BKG001176,CUST01646,2025-10-25,00:11:00,1500,270,1770,Net Banking,Razorpay,TXN3798890084TP,Success,0
PAY006840,BKG002771,CUST01591,2024-07-20,00:09:00,1500,270,1770,UPI,Cashfree,TXN3848515969YJ,Success,0
PAY006841,BKG003051,CUST00834,2026-04-19,00:15:00,2500,450,2950,Net Banking,Instamojo,TXN1322124954mR,Success,0
PAY006842,BKG007846,CUST01020,2025-04-29,00:08:00,1500,270,1770,Wallet,CCAvenue,TXN2990325361tr,Success,0
PAY006843,BKG000236,CUST01974,2025-09-24,00:16:00,2500,450,2950,Wallet,PayU,TXN3805158952CE,Success,0
PAY006844,BKG005880,CUST01627,2024-07-12,00:06:00,1800,324,2124,Net Banking,Instamojo,TXN8340466504BP,Success,0
PAY006845,BKG004130,CUST02222,2024-07-19,00:05:00,2500,450,2950,Cash,PayU,TXN3828232668cJ,Success,0
PAY006846,BKG006596,CUST01532,2024-12-06,00:18:00,2500,450,2950,Cash,Razorpay,TXN6631527177AD,Success,0
PAY006847,BKG002946,CUST01642,2024-11-10,00:20:00,2000,360,2360,Debit Card,Cashfree,TXN4662035660Kq,Failed,0
PAY006848,BKG004017,CUST01659,2024-07-20,00:13:00,1200,216,1416,UPI,Instamojo,TXN4697895500qE,Success,0
PAY006849,BKG007926,CUST01560,2025-09-22,00:07:00,1000,180,1180,Cash,Instamojo,TXN9626257897Ah,Refunded,1180
PAY006850,BKG007864,CUST01416,2025-08-07,00:13:00,1200,216,1416,Cash,Cashfree,TXN6829689819jI,Success,0
PAY006851,BKG009372,CUST00813,2025-03-03,00:22:00,1000,180,1180,Cash,Paytm,TXN1087176821wz,Success,0
PAY006852,BKG009879,CUST01656,2026-06-01,00:15:00,1800,324,2124,Net Banking,PayU,TXN5886802263rE,Success,0
PAY006853,BKG003236,CUST02425,2025-04-26,00:20:00,2500,450,2950,Net Banking,Instamojo,TXN1411363177Bl,Success,0
PAY006854,BKG002835,CUST01640,2024-10-29,00:28:00,1500,270,1770,Cash,Paytm,TXN6018357841XD,Success,0
PAY006855,BKG005956,CUST01291,2024-08-29,00:01:00,1500,270,1770,UPI,Instamojo,TXN0870145065Ja,Success,0
PAY006856,BKG009456,CUST01837,2026-04-10,00:15:00,800,144,944,Debit Card,PayU,TXN4695755526SB,Success,0
PAY006857,BKG007496,CUST00426,2024-04-18,00:28:00,1800,324,2124,Credit Card,Paytm,TXN6641557099eN,Success,0
PAY006858,BKG002719,CUST02097,2024-09-01,00:11:00,1000,180,1180,Credit Card,Instamojo,TXN0798451743HJ,Pending,0
PAY006859,BKG000831,CUST00100,2025-04-23,00:06:00,1200,216,1416,Debit Card,PayU,TXN1804009563RZ,Refunded,1416
PAY006860,BKG004686,CUST01166,2026-03-17,00:18:00,2500,450,2950,UPI,Razorpay,TXN9445322178qf,Success,0
PAY006861,BKG006499,CUST01869,2026-04-15,00:04:00,2000,360,2360,Debit Card,Paytm,TXN5166175963fQ,Success,0
PAY006862,BKG008826,CUST00041,2024-07-09,00:12:00,1500,270,1770,Debit Card,Cashfree,TXN3643962197yq,Success,0
PAY006863,BKG009632,CUST00907,2024-02-03,00:17:00,1000,180,1180,UPI,Paytm,TXN0393272751sU,Success,0
PAY006864,BKG002489,CUST02117,2025-04-08,00:18:00,800,144,944,Wallet,Cashfree,TXN2145478168LV,Failed,0
PAY006865,BKG007024,CUST01430,2024-12-15,00:28:00,1800,324,2124,UPI,Paytm,TXN6552086207yB,Failed,0
PAY006866,BKG002305,CUST01905,2024-04-26,00:28:00,1500,270,1770,Wallet,Instamojo,TXN9421700018YH,Success,0
PAY006867,BKG002010,CUST01342,2026-01-24,00:04:00,1200,216,1416,UPI,Paytm,TXN9475786218Pb,Refunded,1416
PAY006868,BKG000480,CUST00405,2024-01-11,00:02:00,1500,270,1770,Wallet,Instamojo,TXN8163602096iJ,Success,0
PAY006869,BKG004221,CUST02250,2025-07-22,00:23:00,1200,216,1416,Debit Card,Paytm,TXN6860440999Fw,Failed,0
PAY006870,BKG002725,CUST01052,2024-12-24,00:17:00,1000,180,1180,Credit Card,Cashfree,TXN7061851688OA,Success,0
PAY006871,BKG001380,CUST02171,2026-03-16,00:05:00,1000,180,1180,UPI,Instamojo,TXN2043788158gs,Refunded,1180
PAY006872,BKG001549,CUST01693,2024-04-07,00:05:00,1500,270,1770,Net Banking,Paytm,TXN1088265257wQ,Refunded,1770
PAY006873,BKG003014,CUST01256,2024-02-16,00:03:00,1200,216,1416,Debit Card,Paytm,TXN6907823944TH,Success,0
PAY006874,BKG005331,CUST01841,2025-09-01,00:01:00,1500,270,1770,UPI,Cashfree,TXN0487340571DN,Pending,0
PAY006875,BKG004868,CUST01735,2026-03-13,00:12:00,1200,216,1416,Wallet,CCAvenue,TXN8575394634me,Success,0
PAY006876,BKG002034,CUST00839,2024-04-01,00:29:00,2000,360,2360,Wallet,Cashfree,TXN5208258029Ji,Success,0
PAY006877,BKG006130,CUST00907,2025-09-01,00:19:00,800,144,944,Net Banking,Paytm,TXN5162816727Ny,Success,0
PAY006878,BKG005469,CUST01716,2025-02-27,00:01:00,1500,270,1770,Cash,Cashfree,TXN6410012834rN,Success,0
PAY006879,BKG005986,CUST00415,2025-12-30,00:16:00,1500,270,1770,Net Banking,Razorpay,TXN2073108370VI,Refunded,1770
PAY006880,BKG005520,CUST01685,2025-04-19,00:02:00,1200,216,1416,Debit Card,CCAvenue,TXN9053779985eN,Success,0
PAY006881,BKG008934,CUST01157,2026-01-23,00:20:00,1500,270,1770,Net Banking,PayU,TXN6528445406rS,Success,0
PAY006882,BKG009147,CUST01176,2025-06-18,00:01:00,2500,450,2950,Wallet,Razorpay,TXN9776897990nj,Success,0
PAY006883,BKG006161,CUST00073,2025-12-10,00:23:00,1000,180,1180,Credit Card,CCAvenue,TXN3848195000gX,Success,0
PAY006884,BKG007516,CUST01401,2024-07-30,00:04:00,2000,360,2360,Debit Card,Razorpay,TXN5969354198Kn,Pending,0
PAY006885,BKG007765,CUST02008,2024-01-10,00:21:00,2500,450,2950,Cash,Cashfree,TXN2098993659uu,Success,0
PAY006886,BKG003087,CUST00548,2024-01-17,00:21:00,2500,450,2950,UPI,Cashfree,TXN2366264377eu,Success,0
PAY006887,BKG007773,CUST00590,2025-11-23,00:16:00,1500,270,1770,UPI,Instamojo,TXN7899370387iz,Failed,0
PAY006888,BKG001651,CUST01986,2025-02-25,00:15:00,1800,324,2124,Cash,Cashfree,TXN2178829314tJ,Pending,0
PAY006889,BKG008388,CUST01969,2024-12-02,00:06:00,1500,270,1770,Wallet,CCAvenue,TXN7947693257ly,Success,0
PAY006890,BKG000287,CUST01584,2025-06-15,00:06:00,2000,360,2360,Wallet,Paytm,TXN0449092522Hc,Success,0
PAY006891,BKG003489,CUST00265,2024-01-31,00:09:00,1500,270,1770,UPI,Instamojo,TXN3909880253xj,Success,0
PAY006892,BKG000034,CUST00675,2025-02-26,00:18:00,1500,270,1770,Credit Card,CCAvenue,TXN3484712449EE,Success,0
PAY006893,BKG003302,CUST01974,2026-04-06,00:09:00,1800,324,2124,Net Banking,Paytm,TXN8726856550wS,Success,0
PAY006894,BKG003882,CUST00449,2026-05-13,00:16:00,1500,270,1770,Wallet,Instamojo,TXN2843044342rA,Success,0
PAY006895,BKG007264,CUST00938,2025-03-13,00:07:00,1500,270,1770,Cash,Paytm,TXN4522039480wp,Success,0
PAY006896,BKG008560,CUST01437,2026-02-03,00:19:00,2000,360,2360,Cash,Instamojo,TXN3185437826Ok,Success,0
PAY006897,BKG005202,CUST01546,2024-03-24,00:28:00,2500,450,2950,Debit Card,PayU,TXN5945838521sM,Success,0
PAY006898,BKG007134,CUST02084,2025-11-17,00:08:00,1500,270,1770,UPI,CCAvenue,TXN5795767602XX,Failed,0
PAY006899,BKG009215,CUST00037,2025-02-02,00:23:00,1000,180,1180,Wallet,CCAvenue,TXN4401143205Ur,Success,0
PAY006900,BKG008552,CUST00732,2025-08-06,00:25:00,1500,270,1770,UPI,Cashfree,TXN8803721788CJ,Pending,0
PAY006901,BKG001110,CUST01194,2024-10-25,00:13:00,2500,450,2950,Net Banking,CCAvenue,TXN4415056828zU,Success,0
PAY006902,BKG007049,CUST01307,2026-01-22,00:02:00,1200,216,1416,Credit Card,Cashfree,TXN0748529867Xx,Success,0
PAY006903,BKG001476,CUST01813,2025-09-26,00:07:00,1500,270,1770,Credit Card,Cashfree,TXN5422839247Vl,Success,0
PAY006904,BKG006173,CUST01002,2025-06-04,00:28:00,1000,180,1180,Credit Card,Paytm,TXN0817275525GK,Success,0
PAY006905,BKG003567,CUST00431,2024-06-19,00:28:00,2000,360,2360,UPI,Instamojo,TXN3942596237sg,Pending,0
PAY006906,BKG004384,CUST02387,2024-05-30,00:10:00,1200,216,1416,Credit Card,Instamojo,TXN1121395116Em,Success,0
PAY006907,BKG000187,CUST00247,2025-01-17,00:27:00,1500,270,1770,Debit Card,PayU,TXN7497622021vr,Success,0
PAY006908,BKG000777,CUST00695,2025-08-09,00:27:00,2000,360,2360,Wallet,CCAvenue,TXN4238993475Ir,Success,0
PAY006909,BKG002911,CUST00374,2025-01-09,00:06:00,1800,324,2124,Credit Card,Cashfree,TXN3740278062VU,Success,0
PAY006910,BKG009794,CUST00180,2024-03-04,00:12:00,800,144,944,Credit Card,Razorpay,TXN0922751589vU,Success,0
PAY006911,BKG002904,CUST01322,2025-07-21,00:22:00,1000,180,1180,UPI,Instamojo,TXN5230451424zK,Success,0
PAY006912,BKG008511,CUST01713,2024-02-18,00:28:00,1500,270,1770,Cash,Instamojo,TXN6371099964Zf,Success,0
PAY006913,BKG008571,CUST02478,2026-03-16,00:17:00,2000,360,2360,Cash,Razorpay,TXN2495688191hg,Refunded,2360
PAY006914,BKG000212,CUST01494,2024-05-08,00:24:00,1000,180,1180,Cash,Instamojo,TXN2919742694he,Success,0
PAY006915,BKG002150,CUST02437,2025-08-28,00:26:00,1000,180,1180,Wallet,Instamojo,TXN1723466038aK,Success,0
PAY006916,BKG000164,CUST00843,2024-07-20,00:19:00,2500,450,2950,Wallet,Razorpay,TXN0131718718do,Success,0
PAY006917,BKG007859,CUST00557,2025-04-05,00:09:00,1200,216,1416,Wallet,PayU,TXN6313479219co,Success,0
PAY006918,BKG007709,CUST02209,2025-02-03,00:10:00,2500,450,2950,Credit Card,Cashfree,TXN2871718560yT,Success,0
PAY006919,BKG004766,CUST01035,2026-02-12,00:13:00,2500,450,2950,Debit Card,Instamojo,TXN7148981532cS,Success,0
PAY006920,BKG001289,CUST00365,2025-09-11,00:26:00,2000,360,2360,Cash,Instamojo,TXN1073558310Bj,Failed,0
PAY006921,BKG005971,CUST00300,2026-03-31,00:14:00,2500,450,2950,Wallet,Cashfree,TXN1288916940qK,Success,0
PAY006922,BKG004061,CUST00353,2024-12-03,00:05:00,2500,450,2950,Net Banking,Cashfree,TXN6365088290ng,Success,0
PAY006923,BKG009454,CUST01221,2025-09-10,00:14:00,1000,180,1180,Cash,Razorpay,TXN1860909166yB,Success,0
PAY006924,BKG007787,CUST00554,2026-05-03,00:13:00,1500,270,1770,Debit Card,PayU,TXN5085624555mH,Success,0
PAY006925,BKG009271,CUST01687,2024-08-05,00:17:00,2500,450,2950,Net Banking,Paytm,TXN1090429856uJ,Refunded,2950
PAY006926,BKG005544,CUST00290,2025-04-16,00:14:00,1200,216,1416,UPI,Instamojo,TXN5137972754Zw,Success,0
PAY006927,BKG009776,CUST01028,2024-07-06,00:23:00,1000,180,1180,Credit Card,Paytm,TXN8143023459LK,Success,0
PAY006928,BKG008622,CUST02061,2025-07-18,00:17:00,2500,450,2950,Credit Card,Razorpay,TXN2746621678uw,Success,0
PAY006929,BKG000918,CUST02028,2024-09-07,00:01:00,2500,450,2950,Wallet,Razorpay,TXN5760587891Cy,Success,0
PAY006930,BKG009269,CUST00561,2024-12-26,00:07:00,1000,180,1180,UPI,CCAvenue,TXN3902964082gG,Success,0
PAY006931,BKG000666,CUST00299,2026-03-03,00:06:00,1000,180,1180,Cash,CCAvenue,TXN4958064599Bo,Success,0
PAY006932,BKG008870,CUST00391,2025-12-14,00:15:00,2000,360,2360,Net Banking,Razorpay,TXN1887187988Pl,Success,0
PAY006933,BKG006748,CUST02413,2024-11-02,00:21:00,2500,450,2950,Net Banking,Razorpay,TXN3519609586dv,Success,0
PAY006934,BKG007573,CUST00559,2024-08-28,00:06:00,1500,270,1770,Wallet,Cashfree,TXN0558147912lx,Success,0
PAY006935,BKG004079,CUST00402,2024-10-21,00:16:00,1500,270,1770,UPI,Paytm,TXN1575380915IS,Success,0
PAY006936,BKG007813,CUST01127,2024-03-11,00:19:00,1800,324,2124,Cash,Paytm,TXN8490289104gU,Success,0
PAY006937,BKG003524,CUST02165,2024-10-13,00:09:00,1500,270,1770,Wallet,CCAvenue,TXN1097929362uJ,Success,0
PAY006938,BKG007836,CUST00826,2025-04-28,00:15:00,800,144,944,Credit Card,CCAvenue,TXN4040933732yc,Refunded,944
PAY006939,BKG008922,CUST02394,2025-07-26,00:05:00,2500,450,2950,Wallet,Paytm,TXN8082872388xz,Pending,0
PAY006940,BKG009472,CUST01842,2026-03-02,00:27:00,2500,450,2950,Cash,PayU,TXN5665486202SQ,Success,0
PAY006941,BKG006844,CUST00289,2026-03-22,00:29:00,800,144,944,UPI,Cashfree,TXN6369580004JQ,Success,0
